TestName,TestOutcomeName,TestOutcome
org.apache.tools.ant.DirectoryScannerTest@testAbsolute3,pass,1
org.apache.tools.ant.DirectoryScannerTest@testAbsolute2,pass,1
org.apache.tools.ant.DirectoryScannerTest@testAbsolute5,pass,1
org.apache.tools.ant.DirectoryScannerTest@testAbsolute4,pass,1
org.apache.tools.ant.filters.ConcatFilterTest@testFilterReaderBefore,error,0
org.apache.tools.ant.types.selectors.ModifiedSelectorTest@testResourceSelectorSelresFalse,pass,1
org.apache.tools.ant.types.FilterSetTest@testFiltersFileElement,error,0
org.apache.tools.ant.taskdefs.AntTest@testTopLevelTarget,error,0
org.apache.tools.ant.taskdefs.ConditionTest@testResourcesmatchOne,pass,1
org.apache.tools.ant.taskdefs.ManifestTest@test14,error,0
org.apache.tools.ant.taskdefs.ConditionTest@testOrincomplete,pass,1
org.apache.tools.ant.taskdefs.ManifestTest@test10,pass,1
org.apache.tools.ant.taskdefs.ManifestTest@test11,pass,1
org.apache.tools.ant.taskdefs.ManifestTest@test12,pass,1
org.apache.tools.ant.taskdefs.ImportTest@testSymlinkedImports,pass,1
org.apache.tools.ant.taskdefs.TarTest@testGZipResource,pass,1
org.apache.tools.ant.util.LinkedHashtableTest@testKeySet,pass,1
org.apache.tools.ant.taskdefs.email.EmailTaskTest@test1,pass,1
org.apache.tools.ant.util.LinkedHashtableTest@testKeys,pass,1
org.apache.tools.ant.taskdefs.email.EmailTaskTest@test2,pass,1
org.apache.tools.ant.taskdefs.ManifestClassPathTest@testBadPropertyExists,pass,1
org.apache.tools.ant.filters.TokenFilterTest@testFileTokenizer,pass,1
org.apache.tools.ant.types.resources.ResourceListTest@testEmptyElementWithReference,pass,1
org.apache.tools.ant.taskdefs.TypeAdapterTest@testOnErrorReport,pass,1
org.apache.tools.ant.taskdefs.GUnzipTest@testTestGzipTask,error,0
org.apache.tools.ant.taskdefs.ManifestClassPathTest@testSameWindowsDrive,pass,1
org.apache.tools.ant.taskdefs.RmicAdvancedTest@testXnewCompiler,error,0
org.apache.tools.ant.taskdefs.optional.XmlValidateTest@testXmlCatalogViaRefid,error,0
org.apache.tools.ant.taskdefs.optional.depend.DependTest@testClosure,error,0
org.apache.tools.ant.taskdefs.optional.EchoPropertiesTest@testEchoPrefixAsNegatedPropertyset,pass,1
org.apache.tools.ant.taskdefs.MacroDefTest@testNested,pass,1
org.apache.tools.ant.taskdefs.ConditionTest@testIsfalseIncomplete1,pass,1
org.apache.tools.ant.types.selectors.TypeSelectorTest@testValidate,pass,1
org.apache.tools.ant.types.selectors.TypeSelectorTest@testRespondsToError,pass,1
org.apache.tools.ant.types.CommandlineJavaTest@testAssertions,pass,1
org.apache.tools.ant.types.optional.depend.ClassFileSetTest@testByReference,error,0
org.apache.tools.ant.taskdefs.optional.vss.MSVSSTest@testCreateCommandLine,pass,1
org.apache.tools.ant.types.RedirectorElementTest@testLogInputString,pass,1
org.apache.tools.ant.types.PolyTest@testFileSetAntType,pass,1
org.apache.tools.ant.taskdefs.optional.JspcTest@testJasperNameManglerSelection,pass,1
org.apache.tools.ant.taskdefs.optional.depend.DependTest@testEmptySource,failure,0
org.apache.tools.ant.taskdefs.BasenameTest@testMultipleDots,pass,1
org.apache.tools.ant.util.VectorSetTest@testRemoveInMiddleWhenSizeEqualsCapacity,pass,1
org.apache.tools.ant.taskdefs.CVSPassTest@testNoCVSRoot,pass,1
org.apache.tools.ant.taskdefs.FixCrLfTest@testFixlastDos,error,0
org.apache.tools.ant.taskdefs.AvailableTest@test8,pass,1
org.apache.tools.ant.taskdefs.JarTest@testRecreateWithUpdateNewerFile,pass,1
org.apache.tools.ant.types.FilterSetTest@testAllowMissingFiltersFile,error,0
org.apache.tools.ant.taskdefs.XmlPropertyTest@testKeeprootCollapseSemantic,pass,1
org.apache.tools.ant.taskdefs.ConditionTest@testConditionEmpty,pass,1
org.apache.tools.ant.taskdefs.UpToDateTest@testRCUpToDate,pass,1
org.apache.tools.ant.taskdefs.JavacTest@testCompilerAttribute,failure,0
org.apache.tools.ant.taskdefs.condition.IsReachableTest@testBadURL,pass,1
org.apache.tools.ant.taskdefs.AvailableTest@test1,pass,1
org.apache.tools.ant.taskdefs.optional.ANTLRTest@testNormalRecompile,error,0
org.apache.tools.ant.taskdefs.BUnzip2Test@testRealTestWithResource,error,0
org.apache.tools.ant.taskdefs.AvailableTest@test7,pass,1
org.apache.tools.ant.types.ZipFileSetTest@testEmptyElementIfIsReference,pass,1
org.apache.tools.ant.taskdefs.AvailableTest@test6,pass,1
org.apache.tools.ant.types.selectors.ModifiedSelectorTest@testValidateWrongCache,pass,1
org.apache.tools.ant.taskdefs.CallTargetTest@testMultipleTargets2,error,0
org.apache.tools.ant.taskdefs.AvailableTest@test5,failure,0
org.apache.tools.ant.ExecutorTest@testKeepGoingSingleCheck,pass,1
org.apache.tools.ant.filters.HeadTailTest@testFilterReaderTailLinesSkip,error,0
org.apache.tools.ant.util.LinkedHashtableTest@testSize,pass,1
org.apache.tools.ant.taskdefs.optional.depend.DependTest@testDirect,error,0
org.apache.tools.ant.taskdefs.JavaTest@testRun,error,0
org.apache.tools.zip.ZipShortTest@testToBytes,pass,1
org.apache.tools.ant.taskdefs.RecorderTest@testRestart,failure,0
org.apache.tools.ant.taskdefs.XmlPropertyTest@testFile,failure,0
org.apache.tools.ant.taskdefs.PropertyTest@testXmlProperty,pass,1
org.apache.tools.ant.types.optional.ScriptMapperTest@testPassthrough,error,0
org.apache.tools.ant.taskdefs.TypeAdapterTest@testRunAdapterError,pass,1
org.apache.tools.ant.util.StringUtilsTest@testParseHumanSizes,pass,1
org.apache.tools.ant.IntrospectionHelperTest@testGetNestedElementMap,pass,1
org.apache.tools.zip.UTF8ZipFilesTest@testASCIIFileRoundtripExplicitUnicodeExtra,pass,1
org.apache.tools.ant.DirectoryScannerTest@testSetFollowLinks,pass,1
org.apache.tools.ant.taskdefs.ImportTest@testSimpleImport,pass,1
org.apache.tools.ant.types.selectors.ModifiedSelectorTest@testPropcacheInvalid,pass,1
org.apache.tools.ant.taskdefs.AvailableTest@test13,pass,1
org.apache.tools.ant.taskdefs.AvailableTest@test12,failure,0
org.apache.tools.ant.taskdefs.AvailableTest@test11,pass,1
org.apache.tools.ant.taskdefs.AvailableTest@test10,failure,0
org.apache.tools.ant.taskdefs.AvailableTest@test17,failure,0
org.apache.tools.ant.taskdefs.AvailableTest@test16,pass,1
org.apache.tools.ant.taskdefs.AvailableTest@test15,pass,1
org.apache.tools.ant.ExecutorTest@testSingleCheckExecutor,pass,1
org.apache.tools.ant.types.FileListTest@testDouble,pass,1
org.apache.tools.ant.taskdefs.AvailableTest@test19,pass,1
org.apache.tools.ant.taskdefs.AvailableTest@test18,pass,1
org.apache.tools.ant.taskdefs.SignJarTest@testSignUnnormalizedJar,error,0
org.apache.tools.ant.taskdefs.UnzipTest@testTestUncompressedZipTask,error,0
org.apache.tools.ant.DirectoryScannerTest@testPatternsDifferInCaseScanningInsensitive,pass,1
org.apache.tools.ant.taskdefs.ImportTest@testUnnamedNesting,pass,1
org.apache.tools.ant.taskdefs.WhichResourceTest@testResourcenameWithLeadingSlash,pass,1
org.apache.tools.ant.taskdefs.ChecksumTest@testVerifyChecksumdirNoTotal,error,0
org.apache.tools.ant.taskdefs.ManifestTest@testIllegalNameInSection,pass,1
org.apache.tools.ant.taskdefs.JavaTest@testRedirect1,error,0
org.apache.tools.ant.types.ResourceOutputTest@teststringoutput1,pass,1
org.apache.tools.ant.types.ResourceOutputTest@teststringoutput2,pass,1
org.apache.tools.ant.taskdefs.TypeAdapterTest@testRunAdapter,pass,1
org.apache.tools.ant.util.VectorSetTest@testRemoveElementAt,pass,1
org.apache.tools.ant.taskdefs.ConcatTest@testfixlastline,pass,1
org.apache.tools.ant.types.resources.JavaResourceTest@testIsURLProvider,pass,1
org.apache.tools.ant.util.VectorSetTest@testRetainAll,pass,1
org.apache.tools.ant.types.AddTypeTest@testConditionConditionType,pass,1
org.apache.tools.ant.taskdefs.ConditionTest@testConditionIncomplete,pass,1
org.apache.tools.ant.taskdefs.RmicAdvancedTest@testDefault,error,0
org.apache.tools.ant.ExecutorTest@testKeepGoingIgnoreDependencies,pass,1
org.apache.tools.ant.taskdefs.CopyTest@testFileResourcePlain,pass,1
org.apache.tools.ant.taskdefs.RmicAdvancedTest@testRmicJArg,error,0
org.apache.tools.ant.taskdefs.ExecuteWatchdogTest@testManualStop,pass,1
org.apache.tools.ant.taskdefs.optional.RhinoScriptTest@testExample1,error,0
org.apache.tools.ant.taskdefs.condition.IsReachableTest@testFTPURL,pass,1
org.apache.tools.ant.filters.TokenFilterTest@testStringTokenizer,pass,1
org.apache.tools.ant.taskdefs.MacroDefTest@testIgnoreCase,pass,1
org.apache.tools.ant.filters.ConcatFilterTest@testFilterReaderBeforeAfter,error,0
org.apache.tools.ant.types.selectors.ModifiedSelectorTest@testHashvalueAlgorithm,error,0
org.apache.tools.zip.UTF8ZipFilesTest@testCP437FileRoundtripExplicitUnicodeExtra,pass,1
org.apache.tools.ant.util.facade.FacadeTaskHelperTest@testPrecedenceRules,pass,1
org.apache.tools.ant.types.selectors.ModifiedSelectorTest@testRuleComparator,pass,1
org.apache.tools.ant.taskdefs.optional.vss.MSVSSTest@testGetExceptions,pass,1
org.apache.tools.ant.taskdefs.optional.unix.SymlinkTest@testSymbolicLinkUtilsMethods,pass,1
org.apache.tools.ant.taskdefs.optional.depend.DependTest@testInnerClosure,error,0
org.apache.tools.ant.taskdefs.ExecuteJavaTest@testTimeOutForked,pass,1
org.apache.tools.ant.types.mappers.GlobMapperTest@testIgnoreCase,pass,1
org.apache.tools.ant.taskdefs.MakeUrlTest@testIllegalChars,pass,1
org.apache.tools.ant.taskdefs.AntlibTest@testAntlibFile,error,0
org.apache.tools.ant.taskdefs.optional.JspcTest@testInvalidClassname,failure,0
org.apache.tools.ant.taskdefs.BasenameTest@test5,pass,1
org.apache.tools.ant.taskdefs.BasenameTest@test4,pass,1
org.apache.tools.ant.taskdefs.BasenameTest@test3,pass,1
org.apache.tools.ant.taskdefs.BasenameTest@test2,pass,1
org.apache.tools.ant.taskdefs.BasenameTest@test1,pass,1
org.apache.tools.ant.taskdefs.ExecuteJavaTest@testTimeOut,pass,1
org.apache.tools.ant.taskdefs.ZipTest@testFileResource,error,0
org.apache.tools.ant.types.resources.LazyResourceCollectionTest@testCaching,pass,1
org.apache.tools.ant.taskdefs.ConcatTest@testfixlastlineeol,pass,1
org.apache.tools.ant.taskdefs.UntarTest@testRealGzipTest,error,0
org.apache.tools.ant.taskdefs.optional.vss.MSVSSTest@testGetCommandLine,pass,1
org.apache.tools.ant.taskdefs.optional.EchoPropertiesTest@testEchoPrefix,pass,1
org.apache.tools.ant.taskdefs.FilterTest@test1,pass,1
org.apache.tools.ant.types.AssertionsTest@testNofork,pass,1
org.apache.tools.ant.taskdefs.condition.ParserSupportsTest@testEmpty,pass,1
org.apache.tools.ant.taskdefs.ConditionTest@testOrboth,pass,1
org.apache.tools.ant.taskdefs.MultiMapTest@testSingleCopy,pass,1
org.apache.tools.ant.taskdefs.UnzipTest@testPatternSetIncludeOnly,pass,1
org.apache.tools.ant.taskdefs.AntTest@test2,pass,1
org.apache.tools.ant.taskdefs.AntTest@test1,pass,1
org.apache.tools.ant.taskdefs.AntTest@test6,error,0
org.apache.tools.ant.taskdefs.AntTest@test5,pass,1
org.apache.tools.ant.taskdefs.AntTest@test4,pass,1
org.apache.tools.ant.taskdefs.JavaTest@testExceptingFoe,error,0
org.apache.tools.ant.taskdefs.JavacTest@testCompilerArgForForkAndExtJavac,pass,1
org.apache.tools.ant.taskdefs.condition.IsReachableTest@testIpv4localhost,pass,1
org.apache.tools.ant.types.optional.ScriptSelectorTest@testSelectionClearWorks,error,0
org.apache.tools.ant.filters.TokenFilterTest@testTrimFile,pass,1
org.apache.tools.ant.util.LinkedHashtableTest@testElements,pass,1
org.apache.tools.ant.filters.TokenFilterTest@testDeleteCharacters,pass,1
org.apache.tools.ant.IntrospectionHelperTest@testGetAttributeMap,pass,1
org.apache.tools.ant.AntClassLoaderTest@testCodeSource,error,0
org.apache.tools.ant.taskdefs.condition.IsSignedTest@testAllSigned,error,0
org.apache.tools.ant.taskdefs.XmlPropertyTest@testResource,error,0
org.apache.tools.ant.taskdefs.optional.XmlValidateTest@testUtf8,pass,1
org.apache.tools.ant.DirectoryScannerTest@testFullPathMatchesCaseInsensitive,pass,1
org.apache.tools.ant.taskdefs.ConcatTest@testheaderfooter,pass,1
org.apache.tools.ant.taskdefs.CopyTest@testZipfileset,pass,1
org.apache.tools.ant.taskdefs.MoveTest@testCompleteDirectoryMoveToExistingDir,pass,1
org.apache.tools.ant.taskdefs.MoveTest@testDirectoryRetaining,pass,1
org.apache.tools.ant.util.StringUtilsTest@testEndsWithPerf,pass,1
org.apache.tools.ant.types.ResourceOutputTest@testzipentryoutput,pass,1
org.apache.tools.ant.taskdefs.ProtectedJarMethodsTest@testFindJarNameLongestMatchWins,pass,1
org.apache.tools.ant.taskdefs.ParallelTest@testBasic,pass,1
org.apache.tools.ant.taskdefs.ChecksumTest@testVerifyMD5SUMAsTask,error,0
org.apache.tools.ant.taskdefs.optional.Native2AsciiTest@testIso8859_1,error,0
org.apache.tools.ant.IntrospectionHelperTest@testAddText,pass,1
org.apache.tools.zip.ZipOutputStreamTest@testAdjustToLong,pass,1
org.apache.tools.ant.taskdefs.FixCrLfTest@testFixFile,error,0
org.apache.tools.ant.TopLevelTaskTest@testCalledFromTargetLevelAnt,error,0
org.apache.tools.ant.TaskContainerTest@testCaseInsensitive,pass,1
org.apache.tools.ant.taskdefs.JavadocTest@testFilesetPath,failure,0
org.apache.tools.ant.TaskContainerTest@testPropertyExpansion,pass,1
org.apache.tools.ant.util.DateUtilsTest@testDateISO,pass,1
org.apache.tools.ant.types.PathTest@testDirSet,failure,0
org.apache.tools.ant.taskdefs.optional.SchemaValidateTest@testEqualsSchemasOK,error,0
org.apache.tools.ant.taskdefs.optional.SchemaValidateTest@testNoDuplicateSchema,pass,1
org.apache.tools.ant.util.JavaEnvUtilsTest@testGetExecutableNetware,pass,1
org.apache.tools.ant.taskdefs.MacroDefTest@testImplicitExplicit,pass,1
org.apache.tools.ant.util.VectorSetTest@testClear,pass,1
org.apache.tools.ant.util.DateUtilsTest@testTimeISO,pass,1
org.apache.tools.ant.taskdefs.optional.unix.SymlinkTest@testDelete,pass,1
org.apache.tools.ant.taskdefs.FailTest@testNested2,pass,1
org.apache.tools.ant.taskdefs.SQLExecTest@testNull,pass,1
org.apache.tools.ant.taskdefs.MacroDefTest@testTextTrim,pass,1
org.apache.tools.ant.taskdefs.ConditionTest@testElse,pass,1
org.apache.tools.ant.taskdefs.ImportTest@testImportSameTargets,pass,1
org.apache.tools.ant.util.StringUtilsTest@testEndsWithShorterString,pass,1
org.apache.tools.ant.taskdefs.FailTest@testText,pass,1
org.apache.tools.ant.taskdefs.JavaTest@testClassnameAndJar,error,0
org.apache.tools.ant.types.PathTest@testEmptyElementIfIsReference,pass,1
org.apache.tools.ant.taskdefs.optional.XmlValidateTest@testDeepValidate,error,0
org.apache.tools.ant.taskdefs.DefaultExcludesTest@test2,pass,1
org.apache.tools.ant.taskdefs.DefaultExcludesTest@test3,pass,1
org.apache.tools.ant.taskdefs.DefaultExcludesTest@test1,pass,1
org.apache.tools.ant.types.AddTypeTest@testConditionTask,pass,1
org.apache.tools.ant.taskdefs.UnzipTest@testRealTest,error,0
org.apache.tools.ant.taskdefs.XmlPropertyTest@testSemantic,pass,1
org.apache.tools.ant.taskdefs.optional.SchemaValidateTest@testNoEmptySchemaNamespace,pass,1
org.apache.tools.ant.taskdefs.ImportTest@testTargetFirst,pass,1
org.apache.tools.ant.taskdefs.condition.EqualsTest@testCaseSensitive,pass,1
org.apache.tools.ant.taskdefs.JarTest@testNoRecreateBasedirExcludesWithoutUpdate,pass,1
org.apache.tools.ant.taskdefs.AntTest@testBasedirTripleCall,error,0
org.apache.tools.ant.types.FilterSetTest@testInfinite,pass,1
org.apache.tools.ant.ProjectTest@testDataTypes,pass,1
org.apache.tools.ant.taskdefs.AntTest@test4b,pass,1
org.apache.tools.ant.util.DOMElementWriterTest@testNoAdditionalWhiteSpaceForCDATA,pass,1
org.apache.tools.ant.taskdefs.ZipTest@testCompressionLevel,error,0
org.apache.tools.ant.types.XMLCatalogTest@testNestedCatalog,pass,1
org.apache.tools.ant.util.LineOrientedOutputStreamTest@testLineWithLinefeedArray,pass,1
org.apache.tools.ant.taskdefs.TouchTest@testNoSeconds,error,0
org.apache.tools.ant.taskdefs.LoadFileTest@testFilterChain,pass,1
org.apache.tools.ant.taskdefs.MacroDefTest@testDuplicateTextName2,pass,1
org.apache.tools.ant.filters.TokenFilterTest@testContainsRegex,pass,1
org.apache.tools.ant.types.selectors.ModifiedSelectorTest@testCustomAlgorithm,error,0
org.apache.tools.ant.taskdefs.CopyTest@testSingleFileFileset,error,0
org.apache.tools.ant.IntrospectionHelperTest@testIsContainer,pass,1
org.apache.tools.ant.types.FilterSetTest@testFiltersFileAttribute,error,0
org.apache.tools.ant.taskdefs.condition.XorTest@test0,pass,1
org.apache.tools.ant.taskdefs.condition.XorTest@test1,pass,1
org.apache.tools.ant.taskdefs.FixCrLfTest@testCrCrLfSequenceUnix,error,0
org.apache.tools.ant.ExecutorTest@testIgnoreDependenciesFailure,pass,1
org.apache.tools.ant.AntClassLoaderTest@testJarWithManifestInNonAsciiDir,pass,1
org.apache.tools.ant.filters.TokenFilterTest@testFilterReplaceString,pass,1
org.apache.tools.ant.types.PropertySetTest@testNestedMappedMapped,pass,1
org.apache.tools.ant.taskdefs.MultiMapTest@testMultiCopy,pass,1
org.apache.tools.ant.taskdefs.SyncTest@testSimpleCopy,pass,1
org.apache.tools.ant.taskdefs.optional.sos.SOSTest@testCheckoutFileFlags,pass,1
org.apache.tools.ant.taskdefs.ConditionTest@testBasic,pass,1
org.apache.tools.ant.types.selectors.DepthSelectorTest@testRespondsToError,pass,1
org.apache.tools.ant.taskdefs.AntTest@testDoNotInheritBasedir,error,0
org.apache.tools.ant.DispatchTaskTest@testDisp,pass,1
org.apache.tools.ant.taskdefs.JavadocTest@testDoublyNestedFileset,error,0
org.apache.tools.ant.taskdefs.ZipTest@testZipgroupfileset,error,0
org.apache.tools.ant.taskdefs.LoadFileTest@testFailOnError,pass,1
org.apache.tools.ant.taskdefs.SQLExecTest@testLastDelimiterPositionRowModeStrict,pass,1
org.apache.tools.ant.util.VectorSetTest@testContains,pass,1
org.apache.tools.ant.taskdefs.optional.EchoPropertiesTest@testReadBadFile,pass,1
org.apache.tools.ant.taskdefs.AntLikeTasksAtTopLevelTest@testAntcall,pass,1
org.apache.tools.ant.types.PatternSetTest@testCircularReferenceCheck,pass,1
org.apache.tools.ant.types.selectors.DateSelectorTest@testRespondsToError,pass,1
org.apache.tools.ant.taskdefs.AntTest@testUserPropertyWinsNoInheritAll,error,0
org.apache.tools.ant.taskdefs.TStampTest@testWriteOrder,pass,1
org.apache.tools.ant.filters.LineContainsTest@testLineContains,error,0
org.apache.tools.ant.filters.TokenFilterTest@testTrimignore,pass,1
org.apache.tools.ant.taskdefs.condition.ParserSupportsTest@testPropertyNoValue,pass,1
org.apache.tools.ant.taskdefs.optional.TraXLiaisonTest@testMultipleTransform,pass,1
org.apache.tools.ant.taskdefs.CopyTest@testMissingFileBail,pass,1
org.apache.tools.ant.taskdefs.optional.EchoPropertiesTest@testEchoToBadFileFail,pass,1
org.example.junit.XmlParserTest@testXercesIsPresent,error,0
org.apache.tools.ant.taskdefs.DirnameTest@test4,pass,1
org.apache.tools.ant.taskdefs.DirnameTest@test5,pass,1
org.apache.tools.ant.taskdefs.ManifestClassPathTest@testBadNoClassPath,pass,1
org.apache.tools.ant.taskdefs.DirnameTest@test1,pass,1
org.apache.tools.ant.taskdefs.DirnameTest@test2,pass,1
org.apache.tools.ant.taskdefs.DirnameTest@test3,pass,1
org.apache.tools.ant.util.FileUtilsTest@testModificationTests,pass,1
org.apache.tools.ant.taskdefs.ManifestTest@testIllegalName2,pass,1
org.apache.tools.ant.taskdefs.ManifestTest@testIllegalName3,pass,1
org.apache.tools.ant.taskdefs.ConditionTest@testFilesmatchDifferentSizes,pass,1
org.apache.tools.ant.taskdefs.ConditionTest@testFilesmatchIncomplete,pass,1
org.apache.tools.ant.taskdefs.MacroDefTest@testTextElement,pass,1
org.apache.tools.ant.taskdefs.ConditionTest@testResourcesmatchNoneExist,pass,1
org.apache.tools.ant.taskdefs.JavaTest@testRunFailWithFailOnError,error,0
org.apache.tools.ant.taskdefs.UnzipTest@testPatternSetExcludeOnly,pass,1
org.apache.tools.ant.taskdefs.optional.XsltTest@testCatalog,error,0
org.apache.tools.ant.taskdefs.SubAntTest@testnodirs,pass,1
org.apache.tools.zip.ZipEntryTest@testExtraFields,pass,1
org.apache.tools.ant.taskdefs.ChecksumTest@testCreateMD5SUMformat,error,0
org.apache.tools.ant.taskdefs.optional.PropertyFileTest@testDeleteProperties,failure,0
org.apache.tools.ant.taskdefs.AntTest@testAntCoreLib,failure,0
org.apache.tools.ant.taskdefs.TypeAdapterTest@testDelay,pass,1
org.apache.tools.ant.AntClassLoaderTest@testJarWithManifestInDirWithSpace,pass,1
org.apache.tools.ant.taskdefs.RenameTest@test3,pass,1
org.apache.tools.ant.taskdefs.MoveTest@testPathElementMove,pass,1
org.apache.tools.ant.util.LinkedHashtableTest@testClone,pass,1
org.apache.tools.ant.taskdefs.ImportTest@testSerial,pass,1
org.apache.tools.ant.types.AddTypeTest@testAddConfiguredValue,pass,1
org.apache.tools.ant.types.PolyTest@testPath,pass,1
org.apache.tools.ant.taskdefs.PropertyTest@test3,failure,0
org.apache.tools.ant.taskdefs.AntTest@testReferenceRename,error,0
org.apache.tools.ant.taskdefs.JavaTest@testExceptingFoeFork,error,0
org.apache.tools.ant.DirectoryScannerTest@test1,pass,1
org.apache.tools.ant.taskdefs.optional.RpmTest@testShouldThrowExceptionWhenRpmFails,pass,1
org.apache.tools.ant.DirectoryScannerTest@test2,pass,1
org.apache.tools.ant.ExecutorTest@testIgnoreDependenciesExecutor,pass,1
org.apache.tools.ant.IncludeTest@test3,pass,1
org.apache.tools.ant.util.VectorSetTest@testAddAll,pass,1
org.apache.tools.ant.taskdefs.ImportTest@testImportInTargetNotAllowed,pass,1
org.apache.tools.ant.DefaultLoggerTest@testThrowableMessage,pass,1
org.apache.tools.ant.AntClassLoaderTest@testSignedJar,error,0
org.apache.tools.zip.ZipEncodingTest@testNioCp1252Encoding,pass,1
org.apache.tools.ant.CaseTest@testCaseSensitivity,pass,1
org.apache.tools.ant.taskdefs.TaskdefTest@testOverride,pass,1
org.apache.tools.ant.taskdefs.FixCrLfTest@testCreateParentDirs,pass,1
org.apache.tools.ant.taskdefs.ZipTest@testUpdateIsNecessary,failure,0
org.apache.tools.ant.taskdefs.ConcatTest@testConcatNoNewline,error,0
org.apache.tools.ant.taskdefs.RecorderTest@testNoAppend,error,0
org.apache.tools.ant.types.TarFileSetTest@testCircularReferenceCheck,pass,1
org.apache.tools.ant.taskdefs.ManifestTest@testIllegalName,pass,1
org.apache.tools.ant.util.DOMElementWriterTest@testNoAdditionalWhiteSpaceForText,pass,1
org.apache.tools.ant.taskdefs.optional.sos.SOSTest@testCheckinFileFlags,pass,1
org.apache.tools.ant.taskdefs.optional.sos.SOSTest@testLabelExceptions,pass,1
org.apache.tools.ant.util.facade.FacadeTaskHelperTest@testHasBeenSet,pass,1
org.apache.tools.ant.taskdefs.ConditionTest@testFilesmatchNeitherExist,pass,1
org.apache.tools.ant.taskdefs.NiceTest@testTooSlow,pass,1
org.apache.tools.ant.filters.TokenFilterTest@testScriptFilter2,pass,1
org.apache.tools.ant.taskdefs.RmicAdvancedTest@testRmicJArgDest,error,0
org.apache.tools.ant.taskdefs.RmicAdvancedTest@testVersion12,error,0
org.apache.tools.ant.taskdefs.RmicAdvancedTest@testVersion11,error,0
org.apache.tools.ant.taskdefs.email.MessageTest@testPrintStreamDoesNotGetClosed,pass,1
org.apache.tools.ant.types.selectors.ModifiedSelectorTest@testResourceSelectorSimple,pass,1
org.apache.tools.ant.taskdefs.ConditionTest@testResourcesmatchMultipleBinary,pass,1
org.apache.tools.ant.taskdefs.PropertyTest@testThisIsNotACircularReference,failure,0
org.apache.tools.ant.taskdefs.RmicAdvancedTest@testXnewForked,error,0
org.apache.tools.ant.types.CommandlineJavaTest@testJarOption,pass,1
org.apache.tools.ant.types.selectors.ModifiedSelectorTest@testValidateWrongComparator,pass,1
org.apache.tools.zip.AsiExtraFieldTest@testContent,pass,1
org.apache.tools.ant.taskdefs.PreSetDefTest@testSimple,pass,1
org.apache.tools.ant.taskdefs.UnzipTest@testDocumentationClaimsOnCopy,pass,1
org.apache.tools.ant.taskdefs.optional.XmlValidateTest@testXmlCatalogNested,error,0
org.apache.tools.ant.taskdefs.UpToDateTest@testRCOutOfDate,pass,1
org.apache.tools.ant.types.RedirectorElementTest@testRefid,pass,1
org.apache.tools.ant.types.PathTest@testCircularReferenceCheck,pass,1
org.apache.tools.ant.taskdefs.NiceTest@testNoop,pass,1
org.apache.tools.ant.util.LayoutPreservingPropertiesTest@testStoreWithHeader,pass,1
org.apache.tools.ant.taskdefs.ManifestTest@testFrom,pass,1
org.apache.tools.ant.taskdefs.condition.IsReferenceTest@testBasic,pass,1
org.apache.tools.ant.taskdefs.SyncTest@testCopyAndRemoveEmptyPreserve,pass,1
org.apache.tools.ant.taskdefs.TouchTest@testFilelist,error,0
org.apache.tools.ant.taskdefs.ExecuteWatchdogTest@testFailed,pass,1
org.apache.tools.ant.taskdefs.optional.vss.MSVSSTest@testHistoryExceptions,pass,1
org.apache.tools.ant.taskdefs.optional.depend.DependTest@testCache,error,0
org.apache.tools.ant.CaseTest@testTaskCase,pass,1
org.apache.tools.ant.taskdefs.XmlnsTest@testExcluded,pass,1
org.apache.tools.ant.taskdefs.ZipTest@testNonFileResource,error,0
org.apache.tools.ant.taskdefs.FixCrLfTest@testLongLines,error,0
org.apache.tools.ant.taskdefs.optional.unix.SymlinkTest@testRecreate,pass,1
org.apache.tools.ant.taskdefs.optional.EchoPropertiesTest@testReadBadFileNoFail,pass,1
org.apache.tools.ant.types.selectors.DependSelectorTest@testSelectionBehaviour,error,0
org.apache.tools.ant.taskdefs.ConditionTest@testShortcut,pass,1
org.apache.tools.ant.taskdefs.SQLExecTest@testLastDelimiterPositionRowModeNonStrict,pass,1
org.apache.tools.ant.taskdefs.MakeUrlTest@testRoundTrip,pass,1
org.apache.tools.ant.taskdefs.JavaTest@testRedirector2,error,0
org.apache.tools.ant.taskdefs.JavaTest@testRedirector1,error,0
org.apache.tools.ant.types.selectors.DateSelectorTest@testValidate,pass,1
org.apache.tools.ant.taskdefs.JavacTest@testSourceOverridesDefault,pass,1
org.apache.tools.ant.taskdefs.TarTest@test8UsingZipFileset,error,0
org.apache.tools.ant.taskdefs.JavadocTest@testNestedFilelistPath,pass,1
org.apache.tools.ant.taskdefs.MoveTest@testDirectoryRemoval,pass,1
org.apache.tools.ant.taskdefs.ConcatTest@testfileheader,pass,1
org.apache.tools.ant.taskdefs.RmicAdvancedTest@testVersion12Dest,error,0
org.apache.tools.ant.taskdefs.SyncTest@testCopyNoRemove,pass,1
org.apache.tools.ant.taskdefs.JavaTest@testExcepting,error,0
org.apache.tools.mail.MailMessageTest@testAsciiCharset,pass,1
org.apache.tools.ant.types.FileSetTest@testCircularReferenceCheck,pass,1
org.apache.tools.ant.taskdefs.SyncTest@testCopyAndRemove,pass,1
org.apache.tools.ant.PropertyExpansionTest@testDollarPassthru,pass,1
